From,To,CityID,CityName,CityLat,CityLon,Pop,FeelLike,Temp,Clouds,WindSpeed
2022-01-29 12:00:00,2022-02-05 12:00:00,12,Besancon,47.2380222,6.0243622,0.595,3.5387500000000003,5.9,88.5,4.1925
2022-01-29 12:00:00,2022-02-05 12:00:00,9,Chateau du Haut Koenigsbourg,48.249489800000006,7.34429620253195,0.58625,-0.3875,2.34,90.625,3.65125
2022-01-29 12:00:00,2022-02-05 12:00:00,11,Eguisheim,48.0447968,7.3079618,0.5862499999999999,4.3475,6.15125,88.25,3.7425
2022-01-29 12:00:00,2022-02-05 12:00:00,10,Colmar,48.0777517,7.3579641,0.58375,4.08,6.047499999999999,89.375,3.9299999999999997
2022-01-29 12:00:00,2022-02-05 12:00:00,8,Strasbourg,48.584614,7.7507127,0.56375,2.7375,5.65,85.5,5.545
