From,To,CityID,CityName,CityLat,CityLon,Pop,FeelLike,Temp,Clouds,WindSpeed,HotelID,HotelName,HotelLat,HotelLon,HotelURL,HotelScore,HotelDescription
2022-01-29 12:00:00,2022-02-05 12:00:00,8,Strasbourg,48.584614,7.7507127,0.56375,2.7375,5.65,85.5,5.545,,Hotel Cour du Corbeau Strasbourg - MGallery,48.57934881,7.75155723,https://www.booking.com/hotel/fr/cour-du-corbeau.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.2,"This 4-star hotel is set in a renovated 16th-century building in central Strasbourg. It offers a courtyard, free WiFi and air-conditioned guest rooms with Louis XV-inspired furniture and satellite TV...."
2022-01-29 12:00:00,2022-02-05 12:00:00,8,Strasbourg,48.584614,7.7507127,0.56375,2.7375,5.65,85.5,5.545,,Hôtel & Spa Le Bouclier D'or,48.58052973,7.74373323,https://www.booking.com/hotel/fr/le-bouclier-d-or.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.2,"Hôtel & Spa Le Bouclier D'or is located in the historic La Petite France district in a 16th Century building, a 5-minute walk from Strasbourg Cathedral. "
2022-01-29 12:00:00,2022-02-05 12:00:00,8,Strasbourg,48.584614,7.7507127,0.56375,2.7375,5.65,85.5,5.545,,"LE NID DE L'ILL, Magnifique Duplex Cosy Petite France",48.581173,7.73936,https://www.booking.com/hotel/fr/le-nid-de-l-39-ill-magnifique-duplex-petite-france.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.5,"Located in a central area of Strasbourg, LE NID DE L'ILL, Magnifique Duplex Cosy Petite France provides accommodation with city views, just 1.7 km from The 'Petite France' and 2.4 km from Strasbourg..."
2022-01-29 12:00:00,2022-02-05 12:00:00,8,Strasbourg,48.584614,7.7507127,0.56375,2.7375,5.65,85.5,5.545,,Le Moon,48.58750934,7.74958822,https://www.booking.com/hotel/fr/le-moon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.3,"Set on the banks of the Ill river, Le Moon is set in Strasbourg, a 5-minute walk from the Rhine Palace, 350 metres from Strasbourg Christmas Market and 600 metres from the Cathedral.. "
2022-01-29 12:00:00,2022-02-05 12:00:00,8,Strasbourg,48.584614,7.7507127,0.56375,2.7375,5.65,85.5,5.545,,Le Carré des fleurs,48.57118219,7.75182933,https://www.booking.com/hotel/fr/le-carre-des-fleurs.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.4,"Set in Strasbourg, 1.4 km from Strasbourg History Museum, Le Carré des fleurs offers accommodation with a garden, free WiFi and a 24-hour front desk. Private parking is available on site. "
2022-01-29 12:00:00,2022-02-05 12:00:00,8,Strasbourg,48.584614,7.7507127,0.56375,2.7375,5.65,85.5,5.545,,Bel appartement,48.597625,7.715469,https://www.booking.com/hotel/fr/bel-appartement-strasbourg.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.7,"Bel appartement, a property with barbecue facilities and a terrace, is situated in Strasbourg, 4.2 km from St. "
2022-01-29 12:00:00,2022-02-05 12:00:00,8,Strasbourg,48.584614,7.7507127,0.56375,2.7375,5.65,85.5,5.545,,Appartement L'Ill au Sable,48.58095174,7.75305828,https://www.booking.com/hotel/fr/appartement-l-39-ill-au-sable.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.5,"Housed in a 19th-century building in Strasbourg, Appartement L'Ill au Sable has free WiFi access and is 400 metres from Strasbourg Cathedral. "
2022-01-29 12:00:00,2022-02-05 12:00:00,8,Strasbourg,48.584614,7.7507127,0.56375,2.7375,5.65,85.5,5.545,,Chambre d'hôtes La Célestine,48.5807919,7.76009873,https://www.booking.com/hotel/fr/la-celestine.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.2,"La Celestine B&B is a 19th-century house located in the Krutenau Quarter, 500 metres from the Christmas markets in Strasbourg. "
2022-01-29 12:00:00,2022-02-05 12:00:00,8,Strasbourg,48.584614,7.7507127,0.56375,2.7375,5.65,85.5,5.545,,Hôtel ORIGAMI,48.59108149,7.727094,https://www.booking.com/hotel/fr/origami.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.0,"Located in Strasbourg, in a building dating from 2018, Hôtel ORIGAMI offers a bar and guestrooms with free WiFi. "
2022-01-29 12:00:00,2022-02-05 12:00:00,8,Strasbourg,48.584614,7.7507127,0.56375,2.7375,5.65,85.5,5.545,,Hotel Les Haras,48.57704319,7.7425269,https://www.booking.com/hotel/fr/ha-tel-les-haras.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.1,"Set in a historical building of the 18th century, this hotel is located in Strasbourg, only 200 metres from the city centre. Hotel Les Haras features a spa and offers massages with Nuxe products. "
2022-01-29 12:00:00,2022-02-05 12:00:00,8,Strasbourg,48.584614,7.7507127,0.56375,2.7375,5.65,85.5,5.545,,LİFE İNCİTY - Petite France By Life Renaissance,48.57785825,7.75070308,https://www.booking.com/hotel/fr/life-incity-petite-france.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.3,"Situated 300 metres from Strasbourg History Museum and 1.2 km from The 'Petite France', LİFE İNCİTY - Petite France By Life Renaissance in Strasbourg features air-conditioned accommodation with views..."
2022-01-29 12:00:00,2022-02-05 12:00:00,8,Strasbourg,48.584614,7.7507127,0.56375,2.7375,5.65,85.5,5.545,,Pavillon REGENT PETITE FRANCE,48.58159136,7.74154821,https://www.booking.com/hotel/fr/pavillon-regent-petite-france.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.0,Pavillon Régent Petite France is located in the heart of Strasbourg. It offers free WiFi access. The Covered Bridges are a 3-minute walk from this hotel. 
2022-01-29 12:00:00,2022-02-05 12:00:00,8,Strasbourg,48.584614,7.7507127,0.56375,2.7375,5.65,85.5,5.545,,la terrasse Desaix,48.5837261,7.7403295,https://www.booking.com/hotel/fr/la-terrasse-desaix.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=a9d5744fb5aa02b7&srepoch=1643473952&from=searchresults#hotelTmpl,9.2,"In the centre of Strasbourg, located within a short distance of The 'Petite France' and Strasbourg Christmas Market, la terrasse Desaix offers free WiFi, air conditioning and household amenities such..."
